Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/28/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Macao SAR, China",MAC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,66.99001828,64.88116353,60.54765767,63.6714089,63.02028183,56.66092724,58.22420258,57.74945945,56.34792627,57.63487955,50.91247862,50.2735872,51.30675372,51.06871861,54.70143772,56.71917324,60.53179916,64.02989068,58.85923446,58.33393816,55.9658899,51.4309039,43.29249725,42.0612842,38.17534072,36.35823756,36.81354847,38.02653486,31.84464817,28.43512871,27.51884187,26.06289101,27.58121608,36.44262629,37.37444262,34.54434657,33.58111938,35.76548317,73.93594898,64.44232408,77.57982692,45.74291119,43.61530335
St. Martin (French part),MAF,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,88.8676742,93.27598408,91.65143131,90.18505101,89.18243434,88.10991957,90.31327219,89.01790348,88.98218121,86.26007901,85.45677039,84.82796237,85.36945813,84.40630364,80.17680382,85.48515558,89.61658325,87.9158377,88.2632266,88.36178135,78.3167133,80.37474993,78.70227573,80.75613701,77.98145583,77.6106779,79.0337325,79.57800079,75.70071008,74.97032918,74.44775183,77.81959891,78.20863835,79.07275809,79.76907786,80.97464327,78.95215292,78.38025515,68.49819015,70.04773817,71.56883641,67.86597184,67.72582716,66.64863487,67.14112892,68.63068929,67.91680998,68.5963367,68.22806226,70.58797699,70.89086158,72.05841924,73.73951305,73.64508178,80.85333924,77.11977991,77.69547882,77.30236445,77.45844548,77.21706742,78.47861606,78.57489211,81.02275224,79.28431783,78.11584301
Monaco,MCO,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.88764243,94.33566543,97.34662259,100.890923,90.00763215,103.0159134,101.1082941,103.25155,110.2522539,103.9513986,109.8704876,113.8948295,113.4532341,113.5554623,113.4771844,108.4268391,109.48801,109.8421894,106.5638703,107.3897942,101.2904812,101.2848005,101.6187429,99.46223687,100.1464053,99.57260474,100.3171852,102.3543231,103.6848586,104.7077926
Madagascar,MDG,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,99.63100137,99.06109427,99.58202871,100.3856796,99.5529027,100.2874206,97.37053829,94.72489769,94.72043658,94.21896937,92.51241229,95.36153707,95.2403515,95.53357405,96.02087351,96.89339724,94.22621366,95.5257745,97.31975495,99.71787137,62.3460083,70.06582426,78.10477207,76.99214669,74.94348563,83.88580679,81.34684444,76.84908017,85.726834,60.30184298,70.67813659,73.13719228,68.0714429,67.3713789,70.64644252,94.52977716,92.30662085,94.43594939,92.2609049,91.93782658,92.60723936,86.38540991,95.58029999,92.9177116,88.70974386,91.16420002,86.81774337,84.59238973,80.19685472,84.43814585,87.09874066,87.69266102,88.92143842,93.31035761,88.91493402,88.44722477,86.28357705,87.73176012,85.62335091,86.00283618,95.702532,92.64337574,87.29856395,88.19588844,86.23027494
Maldives,MDV,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.52981653,58.96000588,61.38666083,60.97349783,60.62434936,62.93723212,82.36750704,65.22366409,63.9119255,68.21150284,69.25083817
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.86190184,82.59,83.42189474,81.22028302,81.14657371,79.42172161,79.72592105,79.82762048,80.94435967,79.86017241,79.22635135,80.83936735,80.4080885,79.65496382,78.95691111,79.03787273,79.08654267,77.07160087,76.98032948,75.29970665,71.16073315,71.20207716,67.8253698,66.41226404,68.92695284,69.68599874,74.60978069,70.94648522,76.69091027,77.67100733,78.39753765,79.91217631,81.84377767,79.65139475,79.21463912,76.84098082,76.51296968,76.73215218,76.10060317,76.44211073,78.04620653,78.612315,79.4973373,81.14755394,79.9350586,81.30297358,79.16642368,79.27085726,80.53393659,80.50267062,81.81691049,81.23074286,80.61167467,82.46061153,82.56230011,81.05050027,80.50425586,79.45136806,78.64730773,78.22998037,78.35156435,79.73047274,81.68972271,80.89939496,81.42994779
Marshall Islands,MHL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.8376975,144.9676087,141.65,144.787309,148.7379945,142.965873,134.9088765,132.7541497,131.7656336,133.6167918,129.9947312,133.5808928,129.2525273,131.4166589,135.1240909,141.1057965,131.5236559,126.6035833,134.0722824,128.1875753,121.8319012
Middle income,MIC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.89304511,82.62262397,85.01836208,88.031321,90.07922078,84.61182989,91.28582436,99.98374757,103.9590617,102.8844151,92.38716891,95.72610968,98.10117526,97.82726819,98.41587544,96.38057754,95.56056624,94.14731998,97.18817036,95.82318353,93.83323881,92.0303499,92.53915231,89.25663142,86.91699313,85.81868991,82.348204,81.57290174,80.13612195,79.50000217,82.78089888,83.61274668,84.55992275,83.37242935,82.3702889
Mali,MLI,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,94.55601893,90.04898083,89.78748816,89.62492809,90.12589201,92.09929646,94.94575689,115.127433,103.9687845,95.79653581,90.40182052,102.1200745,99.36457877,89.58037275,91.83892003,95.68478596,98.70075147,100.8734263,109.1329113,100.2893768,89.65686162,96.51079761,84.90556527,91.10920973,92.50875599,91.35206291,93.77772004,90.17662809,87.07348932,88.12059776,82.77361371,86.73341488,88.98096304,90.36416426,85.56243875,84.57768762,85.23311622,87.64454268,90.38901101,82.40139592,88.53669406,90.75343325,83.45613539,87.37519383,82.73148464,83.49249252,88.50757114,86.50928637,88.23232579,86.9786932,86.1339999,85.00733028,84.03681897,85.10529216,86.02976512,87.32805976,86.48813388,85.24881031
Malta,MLT,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,97.2848228,96.71201123,98.08990507,97.54821969,101.7993757,89.99302543,84.2025684,88.6182199,83.77835966,79.68848188,80.86502361,81.23232997,84.5417333,84.94477687,86.29472276,87.73838168,84.54272624,81.72138979,81.17519639,81.2222281,80.18199625,79.31610061,79.28042562,79.39964352,79.1248417,79.39946485,82.66681987,81.00451196,80.39121321,81.02272316,81.74140214,83.35065902,79.97560588,80.66154124,82.11493422,82.30573291,83.16649082,80.60146816,80.57473898,80.25580633,77.1203067,79.6403928,78.34219394,74.99423689,71.53363225,66.27592678,65.08677344,60.63518003,61.74653203,63.06073091,62.33605299,59.58577924,61.86204403,62.107248,62.22722735
Myanmar,MMR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.90681421,100.1267846,105.7560795,100.9619714,99.43441753,99.80038502,113.2738781,108.2739985,112.5207904,104.2160857,103.1688289,102.7648724,104.2646901,101.437886,100.4067799,98.93253532,97.61207132,95.06244333,92.83047129,90.45619868,105.2692835,94.01193979,95.18346109,92.90113682,96.56974356
Mongolia,MNG,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,77.20743524,67.96998325,77.80827297,78.09085174,78.68477439,86.33821949,91.12703313,90.97620321,77.15362916,75.20192065,76.0601207,64.13295883,63.92022103,65.74424922,64.669796,71.08713007,66.21504389,74.12221809,73.11595586,90.41476073,92.36872036,93.24379592,84.3666319,79.31356019,67.31413195,58.98612023,61.67823775,70.87535542,72.54945863,67.9051122,63.74139375,66.54564301,69.25580606,69.64901694,76.77171449,76.68143918,70.19328903,70.64838117,70.37020311,76.28182402,67.91531493,65.77886878,57.52864444,64.90631437
Northern Mariana Islands,MNP,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8808308,106.1764067,104.6826199,107.5544364,101.9627233,101.801487,96.66237224,91.43668213,83.45670757,84.2188405,79.43537946,89.77618196,91.1180329,90.70494472,90.90387616,87.33558536,87.12821094,88.25863944,92.17567743,91.90536653,92.24232745,95.30928016,97.00195118,97.13560589,91.37082908,93.35008754,91.45440722,87.56461868,90.46093956,89.49972496,91.00865928,92.42134993,95.2947764,92.32859239
Mauritania,MRT,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,0,0,0,0,0,70.84207081,68.02182674,65.2098171,70.02593772,69.55450692,69.37935504,81.59614047,94.93363072,100.1899035,98.76295189,113.7905918,115.9984964,112.5157989,112.9485243,107.054883,101.8939862,110.9005634,105.173842,103.706217,93.53607523,93.07433557,89.26300197,85.06163345,88.6252028,95.19424326,83.96475325,87.73750137,93.28584787,57.33640159,83.59064975,92.06374137,96.96954177,92.71036922,92.7378198,96.61034245,97.11867515,97.69451267,95.59315042,93.42646631,85.82326546,72.05963777,76.87387115,77.8945825,81.08410373,69.69096577,59.46614435,65.09858976,63.74418331,75.03525033,78.49501999,74.02533871,71.90482275,69.52451567,68.16935396,65.3046364,67.97884156,73.48216195,70.80728457,67.69532303
Mauritius,MUS,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,75.07338617,79.61529697,80.52336562,79.46669959,88.33575983,84.0771045,83.52361518,81.79457839,80.22897914,77.38508436,70.4624522,71.39037226,72.96040548,75.19718878,75.96502694,74.51625885,73.19197819,74.49817039,75.93773771,75.82293317,74.99821745,74.4883828,74.05594677,75.36659088,73.15656889,72.10380079,73.563939,73.43602105,76.40038162,81.43319997,79.6401603,77.64711783,83.57428409,85.89424908,85.79950624,85.66433984,86.39502083,86.61563971,86.24768289,85.65531573,84.97062404,85.32135747,85.73117273,86.86513268,88.97209569,89.2642215,86.38832125,84.32928839,83.67515894
Malawi,MWI,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.12953769,97.5158771,94.64721162,100.9468185,100.812259,103.5610816,104.2174923,
Malaysia,MYS,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,74.34367542,79.56028856,80.64305533,79.24258199,79.50409185,77.13812155,77.94866466,81.18213481,80.10789603,76.20788019,78.25682644,77.81551525,79.82419128,70.72584522,71.27482719,76.16872649,67.70874132,68.64564007,67.76645727,62.2113562,67.07623621,71.19747279,71.39890414,67.39111919,64.53174104,67.28669162,67.91909937,63.04865265,63.43185017,64.06450448,65.59652673,65.86912762,63.28094928,60.91617594,60.40130768,60.29495714,57.13587565,56.11313189,51.32977691,52.56613158,53.9196018,58.16171695,57.96802301,57.5448517,56.5778149,55.66008926,55.50266093,56.71942165,56.21099579,61.88969176,60.69775539,61.23865211,63.49330555,65.52590088,65.7476255,67.04842746,67.35260712,67.5843449,69.3952627,71.42478795,73.97430247,70.64417513,69.22271763,72.43379549,72.72651809
North America,NAC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,63.7581371,95.02753221,96.68082994,94.31347714,94.76415325,78.06024532,82.58013964,94.80053756,84.61757041,83.89367314,76.7439898,89.58767791,85.33461035,85.80435874,80.08494791,82.67387664,83.33956142,86.28036776,84.86464003,84.88360933,83.97307477,87.24753896,83.30757009,88.05837987,81.06496319,77.10284762,75.47152901,79.96496219,83.5737353,93.24733295,86.30137084,87.61906019,93.37313522,93.32527474,90.2692446,95.9407227,101.9171351,96.21123384,95.03209316,94.7699054,95.64004609,102.1188235,98.3714012,95.50468112,100.7272972
New Caledonia,NCL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7000012,,,,,,,,99.0461306,97.16232619,91.8651645,97.84737696,95.52294144,91.23468551,87.99128562,89.12919385,86.36115952,79.83203723,89.50610359,91.23543906,85.32565045,84.9978308,87.31923232,88.08206082,86.18223881,89.18593095,90.26279865,89.1208493,86.883693,86.62562262,87.40350322,86.18880099,81.79411927,83.1049497,89.96714483
Niger,NER,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,93.61035011,94.67645245,93.78888647,88.69577367,94.03355599,96.56065982,95.79092914,97.27700801,96.61929447,100.8927444,97.47862242,95.45476484,95.21162973,93.2829865,101.6472364,97.43295605,97.86445763,90.00455317,82.30449015,82.49722922,85.42696841,91.75228242,94.53686912,93.5420957,100.8993678,99.39008459,89.07308105,92.72433725,86.23526805,93.0193357,94.19469519,94.2098524,96.64211341,97.74908983,94.37787259,93.66809762,91.28085541,92.46840155,92.45292069,94.86442255,92.8911854,92.30959178,92.37076667,92.9040495,95.94979096,90.18947953,88.98198947,90.45594162,86.90667181,91.08428589,86.93669464,88.05416434,83.57057549,82.6246049,82.73979065,83.83386758,84.60036181,86.95523438,85.28938531,84.43833029,86.99713395,89.38286487,72.73801633,77.37755666,73.27500481
Nigeria,NGA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.67613134,91.09619113,91.00968617,91.78167864,91.30657773,91.75883552,93.71371539,94.88318469,97.59942125,98.34519809,96.73590027,96.97774593,96.52379763,95.59452914,94.25107023,95.8301662,94.58995992,90.81085225,89.22726026,89.65091678,87.8027102,84.54997044,84.84928811,83.78721736,85.3558319,86.60227972,84.8092854,89.60683961,93.9104448,91.15323132,92.9056599
Netherlands,NLD,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,70.12878898,70.27310166,69.92281727,69.70165602,69.65638575,68.23694079,72.28927232,72.78517326,74.42245869,75.15265753,75.55245434,74.96207834,73.78545424,74.33902731,74.48673283,72.07566674,72.75138561,72.28391206,73.58649423,72.08453339,70.89012128,70.56720545,71.11507687,71.45050761,71.78685742,71.35939536,71.11068018,70.83434694,70.20938159,70.31093686,70.76471582,70.32227532,70.12595742,71.57452461,72.39469335,71.53090921,70.6927224,69.96888214,69.14953234,68.73479001,71.32930164,71.46987195,71.49507708,71.65938453,71.5487697,71.24473385,70.17213144,69.37008366,69.07177227,68.96578442,68.27675721,68.39820053,68.06101733,68.35694593,69.97780281,69.30444675
Norway,NOR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,67.71659565,68.39655189,68.09167381,67.18336309,66.18344317,68.33673748,69.47006664,70.99444263,69.70031203,69.06867063,65.68733721,65.02782093,66.18141347,65.83551463,63.72950091,65.28035107,70.49313298,70.71907182,70.20301649,69.13027281,69.16535198,70.09747028,71.88341309,71.70777214,71.12763335,69.85613692,68.4358739,66.88269928,69.86146571,68.15453748,61.26872931,62.63783679,66.24903701,67.54783433,64.94212087,61.16306308,58.65589511,58.95205184,56.56600442,63.54844342,62.950328,60.83018468,60.0522882,60.9225537,62.47207266,66.36266953,69.51414217,68.09138928,65.83424226,68.00249768,69.58115887,60.06205927,50.43207588,60.28508148,62.24456886
Nepal,NPL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,89.97043075,88.27181665,86.50462963,86.62071765,88.36371916,88.90411455,89.10901995,90.06712218,91.45142299,90.13455195,85.91422402,88.37628311,87.90456282,88.64255065,89.70881269,93.00831399,91.44008126,89.0712991,87.75275782,90.04064796,84.34470232,85.61753074,86.0391497,86.22612973,86.38652072,84.82771524,88.33537272,90.51033375,91.43882019,88.25075721,88.44434024,91.01692168,90.1827915,90.16890393,90.56633433,88.54859901,92.87419152,90.87936625,91.82103312,90.63528277,92.37473012,96.35714108,87.01524485,85.20838789,84.69659271,94.28064253,93.62715286,93.41628794,92.77870091,93.77729438
Nauru,NRU,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,79.05587071,76.71772429,75.67327236,74.38321922,78.21958457,80.27748507,75.30793469,76.50067123,77.52961083,77.1743332,79.14971353,76.73895254,77.24395684,75.03852497,74.65837023,76.20468818,74.38959157,75.03679401,75.62770007,76.47685011,78.66591354,78.79342346,78.15025212,74.98788058,74.38741722,74.47317012,75.27324161,75.67619138,77.85089772,76.2666808,74.99228131,73.41972776,74.21679082,74.10554871,74.43047639,76.02877186,76.62612497,75.10352327,77.34630559,77.7569556,77.33400047,77.80372298,78.03015703,76.21349636,76.13011852,75.7885346,76.01740494,75.3123969,76.04920783,76.02693332,77.47089838,78.80910342,79.11837428,79.5867343,79.54662293
OECD members,OED,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,57.4742268,32.02033037,28,32.20973783,37.88968825,54.54545455,61.15702479,43.41248901,47.51451913,47.77791473,54.36205594,61.61647527,53.6409461,52.70799574,50.40481991,58.00950188,57.93277338,57.32055532,59.71527127,69.66436109,61.37377177,66.23352458,62.7261655,55.75833366,62.8394838,61.05141558,63.50427663,62.33651467,62.74564944,59.26379818,58.12753197,68.67401524,63.17616346,53.06818713,56.35211581,55.54478108,55.78805691,55.40199969,47.76156573,44.97742974,45.87351587,39.4118458,51.9878436,48.81112445,46.14568861,46.41833811,48.12610612,50.77687499,60.70188308,64.13819365,63.6789388,56.36198272,60.62718182,70.14307642,61.4289969,51.92313156,56.61612439,57.85855902
Other small states,OSS,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,92.51148202,93.67256412,92.16077954,89.23000181,86.6698943,87.20736674,86.50300858,87.6807517,88.00396908,88.55595057,86.94058763,87.2201768,87.45450222,86.65026966,90.49737804,92.62836944,90.18363966,90.20287416,92.06675967,93.66133956,93.04677191,90.73135487,91.67723247,91.53674527,92.30256168,93.71289635,89.05063242,86.14394589,87.55235871,87.3663356,86.52176605,82.60072506,83.00589821,85.39313029,83.32213462,84.16729102,85.52726594,86.76916311,83.33094318,86.04802172,85.89003454,86.32795394,85.64067173,85.00600511,86.31162344,89.10836676,89.66961195,90.00179209,92.60090764,90.96717344,90.7530005,90.76590103,92.40205804,91.55289549,92.172328,90.92811357,91.29239842,92.69592123,93.39416703,94.62420494,93.30362185,94.39252848,96.38963034,93.51162801,93.6310312
Panama,PAN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,80.04150074,76.29546482,74.29111688,76.30928721,76.90574157,76.00526367,72.549145,71.80056506,69.11268431,69.78794089,69.23252917,67.2911166,67.03504583,64.50325307,69.47100124,70.10051845,69.1253604,73.29952624,71.57795825,74.03239572,69.51028052,72.42332125,67.62234751,74.87023056,84.56567922,84.25693789,81.39652332,81.06525813,84.45744596,94.77955096,83.59354345,85.24253303,80.45041307,79.20274137,76.20010755,74.37995164,72.01059861,69.83475285,74.3306277,74.91087946,72.8716588,75.80656411,79.16511008,75.51684144,76.50261538,75.70563465,74.47872515,69.32074127,66.59862558,66.25985455,68.05703189,65.0985331,61.61596673,60.87888357,61.61776319,59.53954878,60.65212696,59.620941,60.23766166,61.93283573,72.20763936,65.6211213,61.56717504,59.59753257,61.42410678
Peru,PER,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,60.01292695,61.50427662,62.47224977,65.64742387,64.3078059,67.23386987,65.91608303,67.83425297,72.70714523,72.19629623,80.41664279,80.85862232,83.1762659,79.58022785,79.42994288,84.13735832,83.96234562,85.29300201,77.83050168,67.81829185,66.80764951,71.09706521,69.72242341,73.2767123,72.27372993,70.88115664,78.94788825,79.13775089,76.7906711,76.70372056,81.91088847,84.85638835,85.1655495,84.79383179,81.13289849,80.9883339,82.43440556,80.72560602,82.34226809,81.75074621,82.37329996,83.70213722,82.73141973,82.08498706,79.25592823,76.37597757,71.06118076,70.6114929,72.80016103,75.24914616,72.25997159,70.78188517,73.11461021,74.59636174,76.97305983,78.28300376,78.16690033,77.36199271,76.93592568,78.03169095,80.03182202,74.64069017,77.26686065,77.33016358,74.98100375
Philippines,PHL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,69.45627006,70.58759685,68.35392425,73.18218698,79.10521172,78.91334113,76.47641424,76.36047013,76.47169462,77.50087117,80.20132064,81.61026672,82.26492753,81.38721936,81.85720386,81.68308481,82.20956571,84.92442187,84.16277754,82.78056586,83.64420973,83.37430707,83.43587201,82.7405954,82.81906607,82.34428216,81.4879602,82.00025737,83.01581839,79.91284794,81.84504238,83.34712983,82.82771751,81.83519327,83.38452976,83.81155598,83.50501417,84.58560551,85.67419377,90.33050265,90.83980283,90.96901884,90.74011901,90.65394562
Palau,PLW,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.14075724,100.3423419,99.30694978,105.2105347,108.5292178,108.3795655,107.247215,106.6206026,108.59208,105.8864897,95.78548381,96.11154615,101.7329671,106.0455918,107.1971636,119.9482936,130.9661305,131.5273021,122.5403422,
Papua New Guinea,PNG,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,98.67337603,98.32761578,97.60551948,97.10198092,98.27530101,100.9166428,100.4563893,99.74607577,97.94798779,93.71964023,93.48168986,88.59295297,75.00819941,76.55289054,87.22376725,82.41283017,79.38390451,81.47584908,77.30000752,85.62145073,92.70758387,90.67573748,87.81796966,86.7070634,90.495442,88.03794658,86.00007308,81.46431027,88.8728404,83.87620766,82.48557799,74.54889889,66.66803641,64.86688606,60.72282274,66.24881893,79.83534945,76.87124276,73.40173761,61.17310236,63.96854554,75.89550598,64.69166718,66.75350531,,,,,,,,,,,,,,,,,,,,
Poland,POL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.98522436,79.55038195,80.08769136,79.60720711,80.40425101,81.76431381,83.12311777,85.0055231,83.82496021,82.36817203,81.15319448,80.42855479,78.38452032,80.48099106,80.20258148,81.58276974,79.94226103,79.98214816,79.75488592,78.76539673,77.13045794,76.96574417,77.2726954,76.53343031,75.64756741,75.55191503,74.98765742,76.2568328,76.59394239,78.19658338
Pre-demographic dividend,PRE,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico (US),PRI,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,90.1182722,92.51118459,90.64723234,91.65746728,88.14787556,87.88086359,86.55592172,86.51955429,91.83431324,91.28442541,92.32263224,92.42660837,98.63874218,101.4974466,100.5741154,96.3242275,91.94117647,90.31178781,90.26993488,89.24434211,91.83462024,88.45824679,89.32141238,86.42437515,84.82756037,83.28987561,82.00112211,79.26533853,77.74452845,76.02013605,75.57975017,75.04793953,74.72753688,75.70295739,76.62568352,72.25328364,71.77106205,70.27671802,65.47225048,65.9015742,66.42873065,66.42784428,68.08188871,69.29547307,69.92414211,69.49208292,68.70715128,68.73836796,68.42076417,70.58705378,71.31966813,71.19081505,68.43091448,66.69091509,69.12944497,72.51493441,73.37833313,70.96088563,82.38344549,84.80873338,86.06353149,85.24716591
"Korea, Dem. People's Rep.",PRK,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,77.38520247,79.39343808,75.2377887,75.38091089,84.24293093,89.42034684,86.19260835,83.49281239,79.53129901,78.99484727,79.7053685,82.34857122,82.08888671,82.20089232,83.33583051,81.0670005,78.12921797,77.19119968,77.54779938,77.49288515,78.93652606,81.62133475,82.61216149,84.99889158,84.07119898,82.18163078,82.70452376,81.47231786,80.85088229,81.32255961,82.267118,82.05981117,82.25720545,83.28985833,84.04616672,85.41755554,84.90657091,84.4578622,85.9740916,86.06270061,86.43461727,85.52316958,84.74043447,84.21907509,84.50608396,83.32135394,82.78380618,81.47614851,80.85581285,80.69647104,82.57803127,81.84192342,81.02726436,78.32762298,77.78581582
